"GameDay","GameID","Player","PlayerID","PlayerCode","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","Starter","PlayerType","PerfScore","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2012-04-18","27881","Toney Douglas","993","toney-douglas","21","New York","36","Brooklyn","V","","Western","","W","","","0","7","3","0","2","0","0","3","4","0","0","1","0","0","0","0"
"2012-04-18","27881","Jerome Jordan","2028","jerome-jordan","21","New York","36","Brooklyn","V","","Western","","W","","","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-18","27881","Kris Humphries","1793","kris-humphries","36","Brooklyn","21","New York","H","","Western","","L","Y","","9","38","8","2","11","0","0","4","4","15","4","1","2","7","4","1"
"2012-04-18","27881","Gerald Wallace","4029","gerald-wallace","36","Brooklyn","21","New York","H","","Western","","L","Y","","8","31","21","7","14","1","3","6","8","5","1","0","0","1","3","5"
"2012-04-18","27881","Sundiata Gaines","1285","sundiata-gaines","36","Brooklyn","21","New York","H","","Western","","L","Y","","9","28","18","7","13","4","5","0","0","6","6","1","0","0","2","3"
"2012-04-18","27881","MarShon Brooks","453","","36","Brooklyn","21","New York","H","","Western","","L","Y","","0","20","5","2","6","0","1","1","1","0","1","0","0","0","1","1"
"2012-04-18","27881","Jordan Williams","4213","jordan-williams","36","Brooklyn","21","New York","H","","Western","","L","Y","","2","12","4","2","2","0","0","0","0","2","0","0","1","0","1","1"
"2012-04-18","27881","DeShawn Stevenson","3696","deshawn-stevenson","36","Brooklyn","21","New York","H","","Western","","L","","","5","33","9","3","5","3","5","0","0","5","2","0","1","0","1","3"
"2012-04-18","27881","Anthony Morrow","2727","anthony-morrow","36","Brooklyn","21","New York","H","","Western","","L","","","3","31","10","3","10","2","8","2","2","3","0","0","0","1","1","1"
"2012-04-18","27881","Gerald Green","1441","gerald-green","36","Brooklyn","21","New York","H","","Western","","L","","","5","25","12","5","12","0","3","2","2","7","2","0","0","0","2","4"
"2012-04-18","27881","Armon Johnson","1909","armon-johnson","36","Brooklyn","21","New York","H","","Western","","L","","","2","11","6","3","4","0","0","0","0","1","0","0","0","0","0","1"
"2012-04-18","27881","Johan Petro","3048","johan-petro","36","Brooklyn","21","New York","H","","Western","","L","","","0","6","2","1","1","0","0","0","0","0","0","0","0","0","2","1"
"2012-04-18","27882","Jared Dudley","1019","jared-dudley","14","Phoenix","35","Oklahoma City","H","","Western","","L","Y","","7","36","21","7","14","2","5","5","10","6","1","0","0","2","0","1"
"2012-04-18","27882","Marcin Gortat","1394","marcin-gortat","14","Phoenix","35","Oklahoma City","H","","Western","","L","Y","","6","33","9","2","13","0","0","5","6","12","2","1","1","2","0","2"
"2012-04-18","27882","Steve Nash","2794","steve-nash","14","Phoenix","35","Oklahoma City","H","","Western","","L","Y","","6","28","12","3","6","1","2","5","5","1","5","0","1","0","5","3"
"2012-04-18","27882","Channing Frye","1266","channing-frye","14","Phoenix","35","Oklahoma City","H","","Western","","L","Y","","6","27","13","5","13","1","4","2","2","8","2","0","1","3","1","3"
"2012-04-18","27882","Shannon Brown","490","shannon-brown","14","Phoenix","35","Oklahoma City","H","","Western","","L","Y","","2","26","7","3","9","1","3","0","0","1","2","1","0","0","0","1"
"2012-04-18","27882","Josh Childress","662","","14","Phoenix","35","Oklahoma City","H","","Western","","L","","","6","23","8","4","6","0","1","0","0","8","1","1","0","2","1","3"
"2012-04-18","27882","Markieff Morris","2719","markieff-morris","14","Phoenix","35","Oklahoma City","H","","Western","","L","","","2","16","5","1","3","1","1","2","4","2","1","0","0","1","4","2"
"2012-04-18","27882","Sebastian Telfair","3796","sebastian-telfair","14","Phoenix","35","Oklahoma City","H","","Western","","L","","","2","19","4","2","7","0","3","0","0","2","4","0","0","1","2","4"
"2012-04-18","27882","Robin Lopez","2344","robin-lopez","14","Phoenix","35","Oklahoma City","H","","Western","","L","","","4","14","11","4","5","0","0","3","4","2","0","0","1","0","0","2"
"2012-04-18","27882","Michael Redd","3191","michael-redd","14","Phoenix","35","Oklahoma City","H","","Western","","L","","","1","13","7","3","7","0","1","1","1","1","0","0","0","0","0","0"
"2012-04-18","27882","Kevin Durant","1036","kevin-durant","35","Oklahoma City","14","Phoenix","V","","Western","","W","Y","","15","40","29","10","20","1","2","8","8","11","5","1","2","0","5","4"
"2012-04-18","27882","Thabo Sefolosha","3466","thabo-sefolosha","35","Oklahoma City","14","Phoenix","V","","Western","","W","Y","","0","30","0","0","2","0","2","0","0","1","1","0","2","0","1","2"
"2012-04-18","27882","Russell Westbrook","4122","russell-westbrook","35","Oklahoma City","14","Phoenix","V","","Western","","W","Y","","7","30","15","6","16","0","0","3","4","6","5","2","0","2","3","4"
"2012-04-18","27882","Kendrick Perkins","3030","kendrick-perkins","35","Oklahoma City","14","Phoenix","V","","Western","","W","Y","","4","27","5","2","5","0","0","1","1","9","0","0","0","4","1","3"
"2012-04-18","27882","Serge Ibaka","1811","serge-ibaka","35","Oklahoma City","14","Phoenix","V","","Western","","W","Y","","3","18","9","4","8","0","1","1","2","3","0","0","1","2","0","2"
"2012-04-18","27882","James Harden","1561","james-harden","35","Oklahoma City","14","Phoenix","V","","Western","","W","","","19","35","40","12","17","5","8","11","11","7","3","4","0","1","3","2"
"2012-04-18","27882","Nick Collison","717","nick-collison","35","Oklahoma City","14","Phoenix","V","","Western","","W","","","3","21","6","1","2","0","0","4","5","3","1","1","0","1","0","2"
"2012-04-18","27882","Derek Fisher","1192","derek-fisher","35","Oklahoma City","14","Phoenix","V","","Western","","W","","","0","17","5","1","7","0","2","3","3","1","0","0","0","0","0","2"
"2012-04-18","27882","Nazr Mohammed","2681","nazr-mohammed","35","Oklahoma City","14","Phoenix","V","","Western","","W","","","2","10","0","0","1","0","0","0","0","4","2","0","1","1","0","2"
"2012-04-18","27882","Daequan Cook","741","daequan-cook","35","Oklahoma City","14","Phoenix","V","","Western","","W","","","0","7","0","0","2","0","1","0","0","1","0","0","0","0","0","3"
"2012-04-18","27883","Nolan Smith","3616","nolan-smith","4","Portland","26","Utah","H","","Western","","L","Y","","4","39","16","7","16","1","5","1","2","3","0","1","0","1","3","4"
"2012-04-18","27883","J.J. Hickson","1683","jjhickson","4","Portland","26","Utah","H","","Western","","L","Y","","9","38","16","4","11","0","0","8","10","9","3","0","2","4","3","3"
"2012-04-18","27883","Wesley Matthews","2470","wesley-matthews","4","Portland","26","Utah","H","","Western","","L","Y","","8","37","21","7","15","3","7","4","4","4","2","2","0","0","3","3"
"2012-04-18","27883","Hasheem Thabeet","3804","hasheem-thabeet","4","Portland","26","Utah","H","","Western","","L","Y","","4","16","4","1","2","0","0","2","2","6","0","0","2","3","3","2"
"2012-04-18","27883","Nicolas Batum","231","nicolas-batum","4","Portland","26","Utah","H","","Western","","L","Y","","1","15","2","1","6","0","1","0","0","2","3","2","0","0","0","0"
"2012-04-18","27883","Luke Babbitt","153","luke-babbitt","4","Portland","26","Utah","H","","Western","","L","","","6","35","16","6","17","2","7","2","2","5","0","2","1","1","0","2"
"2012-04-18","27883","Jonny Flynn","1205","jonny-flynn","4","Portland","26","Utah","H","","Western","","L","","","5","25","11","3","7","0","0","5","7","2","7","0","0","1","2","1"
"2012-04-18","27883","Kurt Thomas","3826","kurt-thomas","4","Portland","26","Utah","H","","Western","","L","","","2","19","3","1","3","0","0","1","2","5","0","0","0","2","1","3"
"2012-04-18","27883","Craig Smith","3586","craig-smith","4","Portland","26","Utah","H","","Western","","L","","","2","12","2","1","2","0","0","0","0","3","3","0","0","1","0","2"
"2012-04-18","27883","Gordon Hayward","1631","gordon-hayward","26","Utah","4","Portland","V","","Western","","W","Y","","10","33","23","8","11","3","4","4","4","4","1","2","0","0","0","0"
"2012-04-18","27883","Devin Harris","1589","devin-harris","26","Utah","4","Portland","V","","Western","","W","Y","","11","29","27","8","15","6","10","5","6","4","4","0","0","0","0","0"
"2012-04-18","27883","Al Jefferson","1887","al-jefferson","26","Utah","4","Portland","V","","Western","","W","Y","","7","29","11","4","14","0","0","3","4","10","4","2","1","4","0","2"
"2012-04-18","27883","DeMarre Carroll","608","demarre-carroll","26","Utah","4","Portland","V","","Western","","W","Y","","3","25","8","3","10","0","0","2","2","4","1","2","0","2","2","1"
"2012-04-18","27883","Paul Millsap","2659","paul-millsap","26","Utah","4","Portland","V","","Western","","W","Y","","5","24","6","2","8","0","0","2","2","8","2","2","0","0","2","3"
"2012-04-18","27883","Alec Burks","527","alec-burks","26","Utah","4","Portland","V","","Western","","W","","","8","27","17","5","9","1","1","6","8","5","5","0","0","1","2","3"
"2012-04-18","27883","Derrick Favors","1156","derrick-favors","26","Utah","4","Portland","V","","Western","","W","","","4","17","5","2","2","0","0","1","2","4","2","0","1","2","2","4"
"2012-04-18","27883","Enes Kanter","2049","enes-kanter","26","Utah","4","Portland","V","","Western","","W","","","4","17","10","4","5","0","0","2","2","2","0","0","1","0","1","1"
"2012-04-18","27883","Jeremy Evans","1132","jeremy-evans","26","Utah","4","Portland","V","","Western","","W","","","5","11","5","2","3","0","0","1","2","6","3","1","1","2","0","2"
"2012-04-18","27884","Tyreke Evans","1136","tyreke-evans","15","Sacramento","17","San Antonio","H","","Western","","L","Y","","1","38","5","2","8","0","1","1","2","3","1","0","0","1","3","1"
"2012-04-18","27884","Jason Thompson","3844","jason-thompson","15","Sacramento","17","San Antonio","H","","Western","","L","Y","","6","30","10","4","8","0","0","2","2","6","1","1","2","2","2","2"
"2012-04-18","27884","Isaiah Thomas","3818","isaiah-thomas","15","Sacramento","17","San Antonio","H","","Western","","L","Y","","9","30","21","6","11","1","4","8","9","2","8","0","0","0","1","2"
"2012-04-18","27884","Marcus Thornton","3859","marcus-thornton","15","Sacramento","17","San Antonio","H","","Western","","L","Y","","6","28","20","9","16","2","7","0","0","3","0","0","0","3","1","1"
"2012-04-18","27884","DeMarcus Cousins","772","demarcus-cousins","15","Sacramento","17","San Antonio","H","","Western","","L","Y","","7","26","18","9","21","0","0","0","2","9","1","1","1","4","1","6"
"2012-04-18","27884","Terrence Williams","4243","terrence-williams","15","Sacramento","17","San Antonio","H","","Western","","L","","","4","21","8","3","8","1","2","1","2","2","8","0","0","1","2","1"
"2012-04-18","27884","Chuck Hayes","1626","chuck-hayes","15","Sacramento","17","San Antonio","H","","Western","","L","","","3","21","3","1","1","0","0","1","1","4","0","1","0","1","0","5"
"2012-04-18","27884","Jimmer Fredette","1255","jimmer-fredette","15","Sacramento","17","San Antonio","H","","Western","","L","","","3","17","9","4","9","1","3","0","0","3","2","0","0","1","0","2"
"2012-04-18","27884","Francisco Garcia","1297","francisco-garcia","15","Sacramento","17","San Antonio","H","","Western","","L","","","2","12","5","2","5","1","4","0","0","2","1","0","1","1","0","2"
"2012-04-18","27884","Donte Greene","1459","donte-greene","15","Sacramento","17","San Antonio","H","","Western","","L","","","0","6","2","1","3","0","0","0","0","1","0","1","0","0","1","1"
"2012-04-18","27884","Kawhi Leonard","2281","kawhi-leonard","17","San Antonio","15","Sacramento","V","","Western","","W","Y","","7","27","13","6","10","1","3","0","0","5","4","2","0","0","0","2"
"2012-04-18","27884","Tony Parker","2975","tony-parker","17","San Antonio","15","Sacramento","V","","Western","","W","Y","","7","24","15","4","11","0","1","7","9","5","8","0","0","2","0","1"
"2012-04-18","27884","Boris Diaw","943","boris-diaw","17","San Antonio","15","Sacramento","V","","Western","","W","Y","","4","24","8","3","5","2","2","0","0","5","1","0","0","1","2","2"
"2012-04-18","27884","DeJuan Blair","323","dejuan-blair","17","San Antonio","15","Sacramento","V","","Western","","W","Y","","6","22","9","3","4","0","0","3","4","5","2","3","0","2","0","4"
"2012-04-18","27884","Danny Green","1437","danny-green","17","San Antonio","15","Sacramento","V","","Western","","W","Y","","5","20","11","4","6","2","3","1","1","2","1","0","1","0","0","2"
"2012-04-18","27884","Stephen Jackson","1855","stephen-jackson","17","San Antonio","15","Sacramento","V","","Western","","W","","","4","30","13","4","9","2","5","3","3","1","2","0","0","0","0","0"
"2012-04-18","27884","Tiago Splitter","3665","tiago-splitter","17","San Antonio","15","Sacramento","V","","Western","","W","","","8","22","17","6","8","0","0","5","7","7","0","0","1","3","1","3"
"2012-04-18","27884","Matt Bonner","357","matt-bonner","17","San Antonio","15","Sacramento","V","","Western","","W","","","1","17","2","1","4","0","3","0","0","3","1","0","1","0","0","1"
"2012-04-18","27884","Manu Ginobili","1362","manu-ginobili","17","San Antonio","15","Sacramento","V","","Western","","W","","","7","16","13","4","5","1","1","4","5","2","5","1","0","0","1","2"
"2012-04-18","27884","Gary Neal","2802","gary-neal","17","San Antonio","15","Sacramento","V","","Western","","W","","","6","15","17","8","9","0","0","1","1","1","2","0","0","0","1","2"
"2012-04-18","27884","Patrick Mills","2656","patrick-mills","17","San Antonio","15","Sacramento","V","","Western","","W","","","3","13","9","4","7","0","2","1","1","2","0","1","0","0","2","1"
"2012-04-18","27885","Monta Ellis","1100","monta-ellis","7","Milwaukee","20","Washington","V","","Western","","L","Y","","13","41","31","14","25","1","6","2","2","3","6","3","2","0","3","3"
"2012-04-18","27885","Brandon Jennings","1895","brandon-jennings","7","Milwaukee","20","Washington","V","","Western","","L","Y","","9","37","25","8","19","3","6","6","6","5","4","0","0","0","0","3"
"2012-04-18","27885","Drew Gooden","1383","drew-gooden","7","Milwaukee","20","Washington","V","","Western","","L","Y","","12","34","21","7","16","0","0","7","9","12","6","2","0","6","1","4"
"2012-04-18","27885","Ersan Ilyasova","1816","ersan-ilyasova","7","Milwaukee","20","Washington","V","","Western","","L","Y","","9","31","14","3","9","1","2","7","8","11","1","3","0","5","4","3"
"2012-04-18","27885","Carlos Delfino","923","carlos-delfino","7","Milwaukee","20","Washington","V","","Western","","L","Y","","1","13","4","2","5","0","2","0","0","1","1","0","0","0","0","0"
"2012-04-18","27885","Mike Dunleavy","1032","mike-dunleavy","7","Milwaukee","20","Washington","V","","Western","","L","","","4","34","8","4","6","0","2","0","0","3","2","0","0","0","2","3"
"2012-04-18","27885","Luc Mbah a Moute","2488","luc-mbah-a-moute","7","Milwaukee","20","Washington","V","","Western","","L","","","3","15","6","3","4","0","0","0","0","2","0","0","1","0","0","0"
"2012-04-18","27885","Ekpe Udoh","3939","ekpe-udoh","7","Milwaukee","20","Washington","V","","Western","","L","","","1","13","2","1","5","0","1","0","0","4","0","0","2","2","0","3"
"2012-04-18","27885","John Wall","4027","john-wall","20","Washington","7","Milwaukee","H","","Western","","W","Y","","6","35","14","5","13","0","0","4","7","3","10","0","1","0","4","2"
"2012-04-18","27885","Jordan Crawford","784","jordan-crawford","20","Washington","7","Milwaukee","H","","Western","","W","Y","","12","33","32","11","17","1","3","9","12","4","3","1","0","1","3","2"
"2012-04-18","27885","Kevin Seraphin","3478","kevin-seraphin","20","Washington","7","Milwaukee","H","","Western","","W","Y","","5","28","14","6","12","0","0","2","2","5","0","0","0","1","1","2"
"2012-04-18","27885","Jan Vesely","3979","jan-vesely","20","Washington","7","Milwaukee","H","","Western","","W","Y","","7","26","8","4","6","0","0","0","0","10","3","1","0","3","1","3"
"2012-04-18","27885","Chris Singleton","3551","chris-singleton","20","Washington","7","Milwaukee","H","","Western","","W","Y","","6","16","10","4","6","2","3","0","0","5","0","2","0","0","0","0"
"2012-04-18","27885","Maurice Evans","1133","maurice-evans","20","Washington","7","Milwaukee","H","","Western","","W","","","2","23","7","3","8","1","3","0","1","3","0","0","0","2","0","3"
"2012-04-18","27885","James Singleton","3552","james-singleton","20","Washington","7","Milwaukee","H","","Western","","W","","","6","21","11","5","8","1","2","0","0","5","0","2","1","2","1","3"
"2012-04-18","27885","Nene Hilario","1693","nene-hilario","20","Washington","7","Milwaukee","H","","Western","","W","","","6","18","14","7","12","0","0","0","1","4","1","0","2","0","0","1"
"2012-04-18","27885","Cartier Martin","2446","cartier-martin","20","Washington","7","Milwaukee","H","","Western","","W","","","3","17","7","2","2","2","2","1","2","2","0","0","0","0","0","2"
"2012-04-18","27885","Shelvin Mack","2382","shelvin-mack","20","Washington","7","Milwaukee","H","","Western","","W","","","1","12","2","1","3","0","0","0","0","0","6","0","0","0","0","0"
"2012-04-18","27885","Morris Almond","61","morris-almond","20","Washington","7","Milwaukee","H","","Western","","W","","","0","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-19","27886","Jose Barea","183","jjbarea","2","Minnesota","22","Detroit","V","","Western","","W","Y","","9","39","13","5","12","1","4","2","2","6","12","1","0","0","3","2"
"2012-04-19","27886","Nikola Pekovic","3021","nikola-pekovic","2","Minnesota","22","Detroit","V","","Western","","W","Y","","10","32","23","10","17","0","0","3","6","9","2","0","1","3","0","1"
"2012-04-19","27886","Anthony Randolph","3166","anthony-randolph","2","Minnesota","22","Detroit","V","","Western","","W","Y","","9","27","15","5","10","0","0","5","6","10","0","0","3","1","2","2"
"2012-04-19","27886","Martell Webster","4094","martell-webster","2","Minnesota","22","Detroit","V","","Western","","W","Y","","2","26","3","1","4","1","4","0","0","3","2","0","1","0","2","1"
"2012-04-19","27886","Wesley Johnson","1967","wesley-johnson","2","Minnesota","22","Detroit","V","","Western","","W","Y","","1","21","5","2","6","1","3","0","0","2","0","0","0","0","0","2"
"2012-04-19","27886","Wayne Ellington","1089","wayne-ellington","2","Minnesota","22","Detroit","V","","Western","","W","","","3","24","6","2","4","0","2","2","2","3","1","1","1","0","0","0"
"2012-04-19","27886","Michael Beasley","249","michael-beasley","2","Minnesota","22","Detroit","V","","Western","","W","","","7","23","13","5","10","0","0","3","6","7","4","1","1","0","0","0"
"2012-04-19","27886","Derrick Williams","4193","derrick-williams","2","Minnesota","22","Detroit","V","","Western","","W","","","4","16","11","3","6","0","1","5","6","4","0","0","0","0","0","0"
"2012-04-19","27886","Malcolm Lee","2269","malcolm-lee","2","Minnesota","22","Detroit","V","","Western","","W","","","1","8","2","1","2","0","0","0","0","1","1","0","0","0","0","1"
"2012-04-19","27886","Tayshaun Prince","3131","tayshaun-prince","22","Detroit","2","Minnesota","H","","Western","","L","Y","","7","33","18","7","17","1","3","3","5","5","3","1","1","3","2","1"
"2012-04-19","27886","Rodney Stuckey","3736","rodney-stuckey","22","Detroit","2","Minnesota","H","","Western","","L","Y","","0","30","4","2","8","0","0","0","0","1","3","0","0","1","1","2"
"2012-04-19","27886","Brandon Knight","2146","brandon-knight","22","Detroit","2","Minnesota","H","","Western","","L","Y","","0","28","5","2","12","1","4","0","0","3","1","1","0","0","0","1"
"2012-04-19","27886","Greg Monroe","2690","greg-monroe","22","Detroit","2","Minnesota","H","","Western","","L","Y","","4","27","6","3","7","0","0","0","0","5","2","2","0","2","2","2"
"2012-04-19","27886","Jason Maxiell","2473","jason-maxiell","22","Detroit","2","Minnesota","H","","Western","","L","Y","","1","24","4","2","6","0","0","0","0","4","0","0","0","1","2","1"
"2012-04-19","27886","Ben Gordon","1389","ben-gordon","22","Detroit","2","Minnesota","H","","Western","","L","","","5","25","14","5","14","1","4","3","3","4","3","0","0","1","2","2"
"2012-04-19","27886","Charlie Villanueva","3982","charlie-villanueva","22","Detroit","2","Minnesota","H","","Western","","L","","","6","23","6","2","6","2","4","0","0","12","0","0","0","1","0","5"
"2012-04-19","27886","Jonas Jerebko","1899","jonas-jerebko","22","Detroit","2","Minnesota","H","","Western","","L","","","4","16","6","2","3","2","2","0","0","6","1","0","0","2","2","2"
"2012-04-19","27886","Will Bynum","556","will-bynum","22","Detroit","2","Minnesota","H","","Western","","L","","","5","12","17","8","15","0","2","1","1","2","1","0","0","0","2","2"
"2012-04-19","27887","Monta Ellis","1100","monta-ellis","7","Milwaukee","18","Indiana","V","","Western","","L","Y","","5","41","12","5","14","0","1","2","3","4","7","0","0","0","2","5"
"2012-04-19","27887","Brandon Jennings","1895","brandon-jennings","7","Milwaukee","18","Indiana","V","","Western","","L","Y","","8","38","27","8","23","1","8","10","10","5","2","0","0","0","5","4"
"2012-04-19","27887","Luc Mbah a Moute","2488","luc-mbah-a-moute","7","Milwaukee","18","Indiana","V","","Western","","L","Y","","9","33","16","7","11","1","1","1","1","11","0","1","0","5","1","4"
"2012-04-19","27887","Drew Gooden","1383","drew-gooden","7","Milwaukee","18","Indiana","V","","Western","","L","Y","","6","25","15","6","15","0","1","3","4","7","2","0","1","2","0","3"
"2012-04-19","27887","Mike Dunleavy","1032","mike-dunleavy","7","Milwaukee","18","Indiana","V","","Western","","L","Y","","10","31","23","6","12","3","7","8","9","8","0","0","0","0","0","0"
"2012-04-19","27887","Ekpe Udoh","3939","ekpe-udoh","7","Milwaukee","18","Indiana","V","","Western","","L","","","5","18","7","1","4","0","0","5","6","6","1","0","2","4","1","2"
"2012-04-19","27887","Larry Sanders","3396","larry-sanders","7","Milwaukee","18","Indiana","V","","Western","","L","","","5","18","4","2","4","0","0","0","0","4","2","2","4","1","1","6"
"2012-04-19","27887","Beno Udrih","3941","beno-udrih","7","Milwaukee","18","Indiana","V","","Western","","L","","","3","16","5","2","4","1","2","0","0","3","1","2","0","1","1","1"
"2012-04-19","27887","Carlos Delfino","923","carlos-delfino","7","Milwaukee","18","Indiana","V","","Western","","L","","","0","16","0","0","1","0","0","0","0","0","0","0","0","0","1","1"
"2012-04-19","27887","Dahntay Jones","1985","dahntay-jones","18","Indiana","7","Milwaukee","H","","Western","","W","","","1","12","2","0","4","0","0","2","2","3","1","0","0","0","1","2"
"2012-04-19","27887","A.J. Price","3122","ajprice","18","Indiana","7","Milwaukee","H","","Western","","W","","","0","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2012-04-19","27887","George Hill","1697","george-hill","18","Indiana","7","Milwaukee","H","","Western","","W","Y","","11","38","22","8","12","2","3","4","7","5","8","1","0","1","1","2"
"2012-04-19","27887","Danny Granger","1410","danny-granger","18","Indiana","7","Milwaukee","H","","Western","","W","Y","","10","35","29","7","20","4","10","11","11","5","1","1","1","2","1","1"
"2012-04-19","27887","David West","4114","david-west","18","Indiana","7","Milwaukee","H","","Western","","W","Y","","14","31","21","9","14","0","0","3","4","14","7","0","1","3","1","1"
"2012-04-19","27887","Paul George","1336","paul-george","18","Indiana","7","Milwaukee","H","","Western","","W","Y","","7","23","14","6","11","0","1","2","3","3","5","3","0","1","2","4"
"2012-04-19","27887","Roy Hibbert","1680","roy-hibbert","18","Indiana","7","Milwaukee","H","","Western","","W","Y","","6","23","12","5","5","0","0","2","2","5","0","0","0","2","1","5"
"2012-04-19","27887","Leandro Barbosa","181","leandro-barbosa","18","Indiana","7","Milwaukee","H","","Western","","W","","","3","24","10","4","10","1","3","1","1","3","2","0","0","1","1","3"
"2012-04-19","27887","Lou Amundson","68","lou-amundson","18","Indiana","7","Milwaukee","H","","Western","","W","","","2","22","4","2","7","0","0","0","0","4","0","1","1","3","0","1"
"2012-04-19","27887","Tyler Hansbrough","1550","tyler-hansbrough","18","Indiana","7","Milwaukee","H","","Western","","W","","","0","17","4","2","7","0","0","0","2","1","0","1","0","1","1","3"
"2012-04-19","27888","Luol Deng","931","luol-deng","8","Chicago","16","Miami","V","","Western","","L","Y","","2","39","11","5","15","0","4","1","4","3","2","1","0","1","1","3"
"2012-04-19","27888","Joakim Noah","2842","joakim-noah","8","Chicago","16","Miami","V","","Western","","L","Y","","10","33","15","5","5","0","0","5","6","10","1","0","1","1","3","5"
"2012-04-19","27888","Richard Hamilton","1532","richard-hamilton","8","Chicago","16","Miami","V","","Western","","L","Y","","1","27","6","1","6","0","2","4","5","2","1","0","0","0","0","2"
"2012-04-19","27888","Carlos Boozer","367","carlos-boozer","8","Chicago","16","Miami","V","","Western","","L","Y","","4","22","10","4","11","0","0","2","2","5","1","0","0","1","2","1"
"2012-04-19","27888","John Lucas","2361","john-lucas-iii","8","Chicago","16","Miami","V","","Western","","L","Y","","6","28","16","5","16","2","7","4","4","6","4","0","0","0","2","2"
"2012-04-19","27888","Taj Gibson","1349","taj-gibson","8","Chicago","16","Miami","V","","Western","","L","","","4","25","9","4","6","0","0","1","1","3","0","2","0","2","1","1"
"2012-04-19","27888","Ronnie Brewer","432","ronnie-brewer","8","Chicago","16","Miami","V","","Western","","L","","","1","12","3","1","6","0","0","1","2","3","2","0","0","0","0","0"
"2012-04-19","27888","C.J. Watson","4074","cjwatson","8","Chicago","16","Miami","V","","Western","","L","","","1","19","2","0","3","0","1","2","2","1","4","0","0","0","3","4"
"2012-04-19","27888","Kyle Korver","2164","kyle-korver","8","Chicago","16","Miami","V","","Western","","L","","","1","16","0","0","2","0","2","0","0","5","0","0","0","1","0","0"
"2012-04-19","27888","Omer Asik","130","omer-asik","8","Chicago","16","Miami","V","","Western","","L","","","1","14","0","0","0","0","0","0","2","2","1","1","1","0","1","1"
"2012-04-19","27888","James Jones","1998","james-jones","16","Miami","8","Chicago","H","","Western","","W","","","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"2012-04-19","27888","Udonis Haslem","1608","udonis-haslem","16","Miami","8","Chicago","H","","Western","","W","Y","","4","35","6","3","9","0","0","0","0","10","1","0","0","0","0","0"
"2012-04-19","27888","LeBron James","1871","lebron-james","16","Miami","8","Chicago","H","","Western","","W","Y","","13","35","27","8","18","1","2","10","12","11","6","0","1","0","1","3"
"2012-04-19","27888","Mario Chalmers","641","mario-chalmers","16","Miami","8","Chicago","H","","Western","","W","Y","","5","34","16","7","16","1","5","1","3","2","2","2","0","1","3","5"
"2012-04-19","27888","Dwyane Wade","4001","dwyane-wade","16","Miami","8","Chicago","H","","Western","","W","Y","","7","32","18","7","16","0","0","4","6","3","5","3","0","1","1","3"
"2012-04-19","27888","Dexter Pittman","3077","dexter-pittman","16","Miami","8","Chicago","H","","Western","","W","Y","","3","16","4","2","4","0","0","0","0","7","0","0","0","3","2","3"
"2012-04-19","27888","Joel Anthony","105","joel-anthony","16","Miami","8","Chicago","H","","Western","","W","","","4","31","4","2","2","0","0","0","0","5","0","1","2","2","0","1"
"2012-04-19","27888","Shane Battier","226","shane-battier","16","Miami","8","Chicago","H","","Western","","W","","","3","23","3","1","2","1","2","0","0","6","0","0","1","1","1","1"
"2012-04-19","27888","Mike Miller","2649","mike-miller","16","Miami","8","Chicago","H","","Western","","W","","","0","15","3","1","6","1","4","0","0","0","0","0","0","0","0","0"
"2012-04-19","27888","Norris Cole","699","norris-cole","16","Miami","8","Chicago","H","","Western","","W","","","0","12","2","1","3","0","0","0","0","0","0","0","0","0","2","2"
"2012-04-19","27889","Courtney Lee","2260","courtney-lee","1","Houston","38","New Orleans","V","","Western","","L","Y","","5","44","15","5","14","3","5","2","3","3","3","1","0","1","1","6"
"2012-04-19","27889","Luis Scola","3446","luis-scola","1","Houston","38","New Orleans","V","","Western","","L","Y","","7","43","11","5","10","0","0","1","2","8","3","2","1","1","3","4"
"2012-04-19","27889","Goran Dragic","1002","goran-dragic","1","Houston","38","New Orleans","V","","Western","","L","Y","","10","38","23","7","15","3","7","6","10","5","8","1","0","1","3","5"
"2012-04-19","27889","Chandler Parsons","2984","chandler-parsons","1","Houston","38","New Orleans","V","","Western","","L","Y","","1","30","3","1","9","1","5","0","0","2","2","3","0","1","0","2"
"2012-04-19","27889","Marcus Camby","581","marcus-camby","1","Houston","38","New Orleans","V","","Western","","L","Y","","8","27","14","7","10","0","0","0","3","7","4","1","0","1","2","2"
"2012-04-19","27889","Chase Budinger","512","chase-budinger","1","Houston","38","New Orleans","V","","Western","","L","","","8","32","22","8","17","4","11","2","2","6","2","0","0","1","1","1"
"2012-04-19","27889","Patrick Patterson","2993","patrick-patterson","1","Houston","38","New Orleans","V","","Western","","L","","","5","31","8","4","9","0","0","0","2","8","1","0","1","3","0","1"
